Data,Regiao,Tipo de Problema,Severidade,Resolvido,Acidentes Estimados,Investimento Estimado (R$ Milhoes),Mes
2025-10-26,Asa Norte,Acumulo de lixo em pracas,Media,False,4,23,2025-10
2025-10-26,Sao Sebastiao,Falta de iluminacao,Media,True,2,291,2025-10
2025-10-26,Vicente Pires,Falta de iluminacao,Baixa,False,0,300,2025-10
2025-10-26,Vicente Pires,Falta de acessibilidade,Media,True,5,88,2025-10
2025-10-26,Sol Nascente,Calcadas esburacadas,Media,False,3,44,2025-10
2025-10-26,Asa Norte,Buracos nas vias,Baixa,True,2,58,2025-10
2025-10-27,Sol Nascente,Problemas de drenagem,Media,False,2,109,2025-10
2025-10-27,Vicente Pires,Calcadas esburacadas,Media,False,5,39,2025-10
2025-10-27,Asa Sul,Problemas de drenagem,Baixa,True,1,90,2025-10
2025-10-27,Asa Sul,Problemas de drenagem,Media,False,4,102,2025-10
2025-10-27,Jardim Botanico,Calcadas esburacadas,Media,False,4,39,2025-10
2025-10-27,Aguas Claras,Falta de iluminacao,Baixa,False,2,290,2025-10
2025-10-27,Asa Sul,Buracos nas vias,Baixa,False,2,45,2025-10
2025-10-27,Asa Sul,Falta de iluminacao,Media,False,5,301,2025-10
2025-10-27,Jardim Botanico,Buracos nas vias,Media,True,4,47,2025-10
2025-10-27,Asa Sul,Problemas de drenagem,Baixa,True,2,96,2025-10
2025-10-28,Sol Nascente,Problemas de drenagem,Media,False,4,93,2025-10
2025-10-28,Aguas Claras,Buracos nas vias,Baixa,True,0,47,2025-10
2025-10-28,Jardim Botanico,Buracos nas vias,Baixa,False,0,41,2025-10
2025-10-28,Vicente Pires,Falta de iluminacao,Alta,True,6,304,2025-10
2025-10-28,Vicente Pires,Falta de acessibilidade,Alta,False,7,72,2025-10
2025-10-29,Sol Nascente,Falta de iluminacao,Media,False,5,309,2025-10
2025-10-29,Aguas Claras,Calcadas esburacadas,Alta,True,11,41,2025-10
2025-10-29,Asa Sul,Calcadas esburacadas,Baixa,True,1,31,2025-10
2025-10-29,Vicente Pires,Calcadas esburacadas,Alta,False,5,35,2025-10
2025-10-29,Aguas Claras,Problemas de drenagem,Baixa,False,1,107,2025-10
2025-10-30,Sol Nascente,Buracos nas vias,Media,False,2,40,2025-10
2025-10-30,Vicente Pires,Buracos nas vias,Baixa,True,0,43,2025-10
2025-10-30,Sao Sebastiao,Buracos nas vias,Alta,False,6,55,2025-10
2025-10-30,Asa Sul,Buracos nas vias,Alta,False,10,47,2025-10
2025-10-30,Jardim Botanico,Falta de iluminacao,Media,False,4,300,2025-10
2025-10-30,Sol Nascente,Falta de iluminacao,Baixa,True,0,307,2025-10
2025-10-30,Vicente Pires,Falta de iluminacao,Alta,False,5,306,2025-10
2025-10-31,Aguas Claras,Buracos nas vias,Baixa,False,2,49,2025-10
2025-10-31,Asa Norte,Falta de iluminacao,Media,True,3,290,2025-10
2025-10-31,Sao Sebastiao,Buracos nas vias,Alta,True,6,45,2025-10
2025-10-31,Aguas Claras,Falta de iluminacao,Media,False,3,302,2025-10
2025-10-31,Sol Nascente,Falta de iluminacao,Media,False,2,305,2025-10
2025-10-31,Vicente Pires,Falta de iluminacao,Baixa,True,1,306,2025-10
2025-10-31,Asa Norte,Calcadas esburacadas,Baixa,True,0,44,2025-10
2025-10-31,Sao Sebastiao,Calcadas esburacadas,Alta,False,7,33,2025-10
2025-10-31,Aguas Claras,Problemas de drenagem,Media,False,2,107,2025-10
2025-10-31,Vicente Pires,Calcadas esburacadas,Media,True,2,35,2025-10
2025-10-31,Sol Nascente,Calcadas esburacadas,Alta,False,8,47,2025-10
2025-10-31,Asa Sul,Calcadas esburacadas,Alta,True,6,37,2025-10
2025-10-31,Asa Norte,Buracos nas vias,Media,False,2,51,2025-10
2025-11-01,Asa Norte,Problemas de drenagem,Baixa,False,1,100,2025-11
2025-11-02,Vicente Pires,Buracos nas vias,Alta,False,9,52,2025-11
2025-11-02,Asa Sul,Buracos nas vias,Media,False,3,58,2025-11
2025-11-02,Sol Nascente,Calcadas esburacadas,Media,False,2,35,2025-11
2025-11-02,Aguas Claras,Falta de acessibilidade,Alta,False,6,70,2025-11
2025-11-02,Vicente Pires,Buracos nas vias,Media,False,2,52,2025-11
2025-11-02,Sol Nascente,Buracos nas vias,Media,True,4,59,2025-11
2025-11-02,Asa Sul,Buracos nas vias,Media,False,3,56,2025-11
2025-11-02,Sao Sebastiao,Calcadas esburacadas,Alta,False,8,40,2025-11
2025-11-02,Jardim Botanico,Falta de sinalizacao,Alta,True,10,69,2025-11
2025-11-02,Sao Sebastiao,Buracos nas vias,Baixa,False,1,53,2025-11
2025-11-02,Jardim Botanico,Falta de acessibilidade,Media,False,2,84,2025-11
2025-11-02,Vicente Pires,Falta de iluminacao,Baixa,False,1,296,2025-11
2025-11-03,Jardim Botanico,Falta de sinalizacao,Media,False,5,55,2025-11
2025-11-03,Jardim Botanico,Buracos nas vias,Alta,False,7,42,2025-11
2025-11-03,Vicente Pires,Buracos nas vias,Media,True,3,43,2025-11
2025-11-03,Jardim Botanico,Problemas de drenagem,Alta,False,6,99,2025-11
2025-11-03,Aguas Claras,Falta de iluminacao,Media,False,3,293,2025-11
2025-11-03,Aguas Claras,Calcadas esburacadas,Baixa,True,0,36,2025-11
2025-11-03,Jardim Botanico,Calcadas esburacadas,Alta,True,6,38,2025-11
2025-11-03,Asa Norte,Buracos nas vias,Baixa,True,2,58,2025-11
2025-11-04,Jardim Botanico,Calcadas esburacadas,Media,True,2,39,2025-11
2025-11-04,Sol Nascente,Falta de acessibilidade,Media,False,2,88,2025-11
2025-11-04,Sol Nascente,Calcadas esburacadas,Baixa,False,0,46,2025-11
2025-11-04,Vicente Pires,Problemas de drenagem,Baixa,False,1,106,2025-11
2025-11-04,Asa Sul,Buracos nas vias,Alta,True,10,42,2025-11
2025-11-04,Aguas Claras,Calcadas esburacadas,Baixa,False,0,48,2025-11
2025-11-05,Sol Nascente,Falta de acessibilidade,Media,True,3,74,2025-11
2025-11-05,Sao Sebastiao,Buracos nas vias,Baixa,False,0,52,2025-11
2025-11-05,Asa Norte,Buracos nas vias,Media,True,5,53,2025-11
2025-11-05,Asa Sul,Calcadas esburacadas,Alta,False,8,34,2025-11
2025-11-05,Sol Nascente,Buracos nas vias,Media,False,2,43,2025-11
2025-11-05,Vicente Pires,Falta de acessibilidade,Alta,True,7,74,2025-11
2025-11-05,Asa Sul,Calcadas esburacadas,Media,False,2,39,2025-11
2025-11-05,Jardim Botanico,Falta de iluminacao,Baixa,False,2,299,2025-11
2025-11-05,Aguas Claras,Buracos nas vias,Media,False,4,58,2025-11
2025-11-06,Asa Norte,Problemas de drenagem,Baixa,False,2,102,2025-11
2025-11-06,Sao Sebastiao,Calcadas esburacadas,Alta,True,9,44,2025-11
2025-11-06,Asa Norte,Problemas de drenagem,Media,True,2,103,2025-11
2025-11-06,Asa Sul,Calcadas esburacadas,Media,True,2,38,2025-11
2025-11-06,Sol Nascente,Buracos nas vias,Baixa,False,0,45,2025-11
2025-11-06,Asa Norte,Falta de acessibilidade,Baixa,True,2,88,2025-11
2025-11-06,Sol Nascente,Buracos nas vias,Baixa,True,1,50,2025-11
2025-11-06,Vicente Pires,Buracos nas vias,Media,False,4,58,2025-11
2025-11-06,Sao Sebastiao,Falta de acessibilidade,Baixa,False,0,73,2025-11
2025-11-06,Sao Sebastiao,Falta de iluminacao,Baixa,False,2,300,2025-11
2025-11-06,Asa Sul,Problemas de drenagem,Alta,False,11,92,2025-11
2025-11-07,Aguas Claras,Calcadas esburacadas,Media,True,3,47,2025-11
2025-11-07,Asa Sul,Calcadas esburacadas,Baixa,False,1,35,2025-11
2025-11-07,Asa Norte,Acumulo de lixo em pracas,Baixa,False,1,37,2025-11
2025-11-07,Aguas Claras,Falta de sinalizacao,Baixa,True,0,67,2025-11
2025-11-07,Sol Nascente,Falta de iluminacao,Media,False,4,309,2025-11
2025-11-07,Aguas Claras,Acumulo de lixo em pracas,Baixa,False,2,37,2025-11
2025-11-08,Vicente Pires,Falta de sinalizacao,Alta,False,10,50,2025-11
2025-11-08,Aguas Claras,Calcadas esburacadas,Alta,False,7,37,2025-11
2025-11-08,Sol Nascente,Falta de iluminacao,Media,False,3,298,2025-11
2025-11-08,Vicente Pires,Falta de sinalizacao,Baixa,False,2,50,2025-11
2025-11-08,Asa Sul,Buracos nas vias,Baixa,False,0,50,2025-11
2025-11-08,Sol Nascente,Problemas de drenagem,Baixa,True,1,95,2025-11
2025-11-09,Vicente Pires,Falta de acessibilidade,Alta,False,7,78,2025-11
2025-11-09,Asa Sul,Calcadas esburacadas,Media,False,4,46,2025-11
2025-11-09,Sao Sebastiao,Falta de acessibilidade,Alta,False,10,72,2025-11
2025-11-09,Sol Nascente,Falta de iluminacao,Media,False,4,308,2025-11
2025-11-09,Vicente Pires,Calcadas esburacadas,Baixa,True,0,33,2025-11
2025-11-10,Sol Nascente,Calcadas esburacadas,Media,False,2,45,2025-11
2025-11-10,Sol Nascente,Buracos nas vias,Alta,True,5,54,2025-11
2025-11-10,Sol Nascente,Falta de iluminacao,Baixa,True,2,309,2025-11
2025-11-10,Aguas Claras,Falta de sinalizacao,Alta,False,10,58,2025-11
2025-11-11,Asa Norte,Calcadas esburacadas,Alta,False,10,43,2025-11
2025-11-11,Asa Norte,Buracos nas vias,Alta,True,8,50,2025-11
2025-11-11,Sao Sebastiao,Calcadas esburacadas,Media,False,5,37,2025-11
2025-11-11,Sol Nascente,Falta de iluminacao,Alta,True,11,307,2025-11
2025-11-11,Vicente Pires,Falta de sinalizacao,Baixa,True,0,57,2025-11
2025-11-11,Sol Nascente,Problemas de drenagem,Media,True,2,90,2025-11
2025-11-11,Asa Norte,Falta de iluminacao,Baixa,True,2,292,2025-11
2025-11-11,Vicente Pires,Calcadas esburacadas,Media,True,3,43,2025-11
2025-11-11,Sol Nascente,Buracos nas vias,Media,False,5,54,2025-11
2025-11-12,Asa Norte,Calcadas esburacadas,Media,False,5,43,2025-11
2025-11-12,Vicente Pires,Falta de iluminacao,Baixa,False,2,303,2025-11
2025-11-12,Asa Norte,Buracos nas vias,Baixa,False,1,43,2025-11
2025-11-12,Asa Sul,Buracos nas vias,Baixa,False,1,47,2025-11
2025-11-12,Vicente Pires,Falta de iluminacao,Baixa,False,1,299,2025-11
2025-11-12,Sao Sebastiao,Buracos nas vias,Media,True,5,48,2025-11
2025-11-12,Aguas Claras,Problemas de drenagem,Baixa,True,2,100,2025-11
2025-11-12,Aguas Claras,Falta de acessibilidade,Baixa,False,1,80,2025-11
2025-11-13,Aguas Claras,Acumulo de lixo em pracas,Baixa,False,2,36,2025-11
2025-11-13,Sol Nascente,Buracos nas vias,Alta,False,9,47,2025-11
2025-11-13,Sao Sebastiao,Problemas de drenagem,Media,False,3,93,2025-11
2025-11-13,Asa Sul,Problemas de drenagem,Baixa,False,2,105,2025-11
2025-11-13,Jardim Botanico,Falta de acessibilidade,Alta,True,5,86,2025-11
2025-11-14,Vicente Pires,Falta de iluminacao,Alta,False,5,309,2025-11
2025-11-14,Aguas Claras,Calcadas esburacadas,Alta,True,11,49,2025-11
2025-11-14,Sol Nascente,Calcadas esburacadas,Baixa,True,0,38,2025-11
2025-11-14,Sao Sebastiao,Buracos nas vias,Baixa,False,2,51,2025-11
2025-11-15,Vicente Pires,Buracos nas vias,Baixa,True,1,58,2025-11
2025-11-15,Aguas Claras,Buracos nas vias,Media,False,2,50,2025-11
2025-11-15,Vicente Pires,Calcadas esburacadas,Media,False,5,49,2025-11
2025-11-15,Sao Sebastiao,Falta de sinalizacao,Alta,True,5,62,2025-11
2025-11-15,Aguas Claras,Buracos nas vias,Alta,False,6,46,2025-11
2025-11-15,Aguas Claras,Problemas de drenagem,Alta,True,5,106,2025-11
2025-11-15,Sol Nascente,Calcadas esburacadas,Alta,True,10,44,2025-11
2025-11-15,Aguas Claras,Falta de iluminacao,Baixa,False,0,300,2025-11
2025-11-15,Aguas Claras,Falta de acessibilidade,Baixa,False,2,78,2025-11
2025-11-15,Sol Nascente,Problemas de drenagem,Media,False,3,107,2025-11
2025-11-15,Vicente Pires,Falta de sinalizacao,Media,True,3,51,2025-11
2025-11-15,Jardim Botanico,Buracos nas vias,Media,False,4,41,2025-11
2025-11-15,Asa Sul,Acumulo de lixo em pracas,Baixa,False,1,29,2025-11
2025-11-16,Sao Sebastiao,Buracos nas vias,Media,True,4,51,2025-11
2025-11-16,Sol Nascente,Problemas de drenagem,Media,True,3,91,2025-11
2025-11-16,Aguas Claras,Falta de iluminacao,Media,False,2,305,2025-11
2025-11-16,Asa Sul,Buracos nas vias,Baixa,True,0,42,2025-11
2025-11-16,Sao Sebastiao,Calcadas esburacadas,Media,False,4,35,2025-11
2025-11-16,Sol Nascente,Buracos nas vias,Alta,True,9,53,2025-11
2025-11-16,Asa Norte,Buracos nas vias,Alta,False,11,52,2025-11
2025-11-17,Sao Sebastiao,Falta de iluminacao,Media,True,2,301,2025-11
2025-11-17,Sol Nascente,Falta de iluminacao,Alta,True,10,296,2025-11
2025-11-17,Vicente Pires,Falta de sinalizacao,Media,True,2,62,2025-11
2025-11-17,Asa Norte,Buracos nas vias,Alta,False,6,56,2025-11
2025-11-17,Aguas Claras,Calcadas esburacadas,Media,False,4,43,2025-11
2025-11-17,Asa Sul,Buracos nas vias,Alta,True,10,53,2025-11
2025-11-17,Sao Sebastiao,Buracos nas vias,Media,True,2,41,2025-11
2025-11-17,Vicente Pires,Falta de iluminacao,Baixa,False,1,299,2025-11
2025-11-17,Sao Sebastiao,Buracos nas vias,Baixa,False,1,53,2025-11
2025-11-18,Asa Sul,Calcadas esburacadas,Media,False,2,48,2025-11
2025-11-18,Jardim Botanico,Falta de acessibilidade,Alta,False,9,88,2025-11
2025-11-18,Sol Nascente,Falta de sinalizacao,Baixa,True,0,65,2025-11
2025-11-18,Sol Nascente,Buracos nas vias,Media,False,3,42,2025-11
2025-11-18,Aguas Claras,Buracos nas vias,Media,False,3,40,2025-11
2025-11-18,Jardim Botanico,Calcadas esburacadas,Media,True,3,44,2025-11
2025-11-18,Vicente Pires,Problemas de drenagem,Media,False,5,105,2025-11
2025-11-18,Asa Norte,Falta de iluminacao,Alta,False,6,302,2025-11
2025-11-19,Asa Sul,Buracos nas vias,Media,False,3,57,2025-11
2025-11-19,Asa Sul,Calcadas esburacadas,Media,False,3,47,2025-11
2025-11-19,Sol Nascente,Buracos nas vias,Baixa,True,1,42,2025-11
2025-11-19,Aguas Claras,Calcadas esburacadas,Media,False,3,48,2025-11
2025-11-19,Asa Sul,Acumulo de lixo em pracas,Baixa,True,0,33,2025-11
2025-11-19,Asa Sul,Acumulo de lixo em pracas,Alta,True,11,26,2025-11
2025-11-19,Sao Sebastiao,Falta de iluminacao,Alta,False,8,305,2025-11
2025-11-19,Asa Norte,Calcadas esburacadas,Baixa,False,1,40,2025-11
2025-11-19,Aguas Claras,Acumulo de lixo em pracas,Alta,False,11,24,2025-11
2025-11-20,Aguas Claras,Calcadas esburacadas,Media,True,3,34,2025-11
2025-11-20,Sao Sebastiao,Falta de sinalizacao,Baixa,True,1,62,2025-11
2025-11-20,Asa Norte,Buracos nas vias,Media,False,3,44,2025-11
2025-11-20,Jardim Botanico,Calcadas esburacadas,Baixa,False,0,31,2025-11
2025-11-20,Asa Sul,Falta de iluminacao,Alta,True,6,306,2025-11
2025-11-20,Jardim Botanico,Calcadas esburacadas,Alta,False,7,48,2025-11
2025-11-20,Aguas Claras,Buracos nas vias,Media,False,5,40,2025-11
2025-11-20,Sao Sebastiao,Falta de sinalizacao,Alta,True,8,63,2025-11
2025-11-20,Asa Sul,Buracos nas vias,Alta,True,9,57,2025-11
2025-11-21,Aguas Claras,Falta de acessibilidade,Alta,True,9,80,2025-11
2025-11-21,Aguas Claras,Buracos nas vias,Baixa,False,1,55,2025-11
2025-11-21,Asa Sul,Falta de iluminacao,Media,False,3,301,2025-11
2025-11-21,Asa Sul,Falta de iluminacao,Media,False,4,290,2025-11
2025-11-21,Asa Sul,Buracos nas vias,Media,False,5,51,2025-11
2025-11-21,Asa Sul,Calcadas esburacadas,Alta,True,6,40,2025-11
2025-11-21,Aguas Claras,Calcadas esburacadas,Media,False,2,49,2025-11
2025-11-21,Jardim Botanico,Buracos nas vias,Media,True,3,45,2025-11
2025-11-21,Aguas Claras,Calcadas esburacadas,Media,False,4,47,2025-11
2025-11-22,Asa Sul,Buracos nas vias,Baixa,True,2,41,2025-11
2025-11-22,Sol Nascente,Buracos nas vias,Media,True,3,41,2025-11
2025-11-22,Asa Norte,Falta de acessibilidade,Media,True,4,74,2025-11
2025-11-22,Asa Sul,Problemas de drenagem,Media,False,2,102,2025-11
2025-11-22,Vicente Pires,Problemas de drenagem,Alta,True,5,97,2025-11
2025-11-23,Jardim Botanico,Calcadas esburacadas,Baixa,False,2,44,2025-11
2025-11-23,Asa Sul,Calcadas esburacadas,Media,True,5,38,2025-11
2025-11-23,Asa Norte,Buracos nas vias,Baixa,True,1,45,2025-11
2025-11-23,Aguas Claras,Buracos nas vias,Media,True,3,51,2025-11
2025-11-23,Asa Norte,Falta de iluminacao,Baixa,False,0,296,2025-11
2025-11-23,Asa Norte,Calcadas esburacadas,Alta,True,8,47,2025-11
2025-11-23,Vicente Pires,Falta de acessibilidade,Media,False,4,73,2025-11
2025-11-23,Asa Sul,Buracos nas vias,Alta,False,7,57,2025-11
2025-11-23,Aguas Claras,Problemas de drenagem,Media,True,4,105,2025-11
2025-11-23,Asa Norte,Calcadas esburacadas,Baixa,False,2,36,2025-11
2025-11-23,Asa Norte,Problemas de drenagem,Alta,False,11,105,2025-11
2025-11-24,Jardim Botanico,Calcadas esburacadas,Baixa,True,2,41,2025-11
2025-11-24,Jardim Botanico,Falta de iluminacao,Alta,True,8,297,2025-11
2025-11-24,Sol Nascente,Buracos nas vias,Alta,False,9,54,2025-11
2025-11-24,Asa Norte,Falta de acessibilidade,Media,True,5,83,2025-11
2025-11-25,Sao Sebastiao,Falta de sinalizacao,Alta,False,9,64,2025-11
2025-11-25,Vicente Pires,Falta de iluminacao,Media,True,4,290,2025-11
2025-11-25,Asa Sul,Buracos nas vias,Media,True,5,46,2025-11
2025-11-25,Aguas Claras,Falta de iluminacao,Media,False,4,307,2025-11
2025-11-25,Aguas Claras,Problemas de drenagem,Alta,True,11,90,2025-11
2025-11-25,Asa Norte,Buracos nas vias,Alta,False,11,54,2025-11
2025-11-26,Asa Sul,Buracos nas vias,Media,False,4,47,2025-11
2025-11-26,Asa Norte,Acumulo de lixo em pracas,Media,False,5,25,2025-11
2025-11-26,Aguas Claras,Buracos nas vias,Media,False,2,48,2025-11
2025-11-26,Asa Sul,Falta de iluminacao,Media,False,5,307,2025-11
2025-11-26,Asa Sul,Falta de acessibilidade,Alta,False,7,77,2025-11
2025-11-26,Asa Norte,Falta de sinalizacao,Alta,False,9,56,2025-11
2025-11-27,Vicente Pires,Problemas de drenagem,Alta,False,9,105,2025-11
2025-11-27,Aguas Claras,Buracos nas vias,Baixa,True,2,55,2025-11
2025-11-28,Sol Nascente,Buracos nas vias,Media,False,2,54,2025-11
2025-11-28,Sol Nascente,Buracos nas vias,Media,True,4,42,2025-11
2025-11-28,Aguas Claras,Buracos nas vias,Baixa,True,2,42,2025-11
2025-11-28,Vicente Pires,Problemas de drenagem,Media,False,5,91,2025-11
2025-11-28,Aguas Claras,Calcadas esburacadas,Media,False,5,40,2025-11
2025-11-28,Asa Sul,Falta de iluminacao,Media,False,3,292,2025-11
2025-11-28,Asa Norte,Calcadas esburacadas,Alta,False,8,32,2025-11
2025-11-28,Asa Sul,Falta de iluminacao,Baixa,True,1,291,2025-11
2025-11-29,Asa Sul,Falta de iluminacao,Media,False,4,294,2025-11
2025-11-29,Sol Nascente,Problemas de drenagem,Baixa,True,1,108,2025-11
2025-11-29,Sol Nascente,Calcadas esburacadas,Baixa,False,2,49,2025-11
2025-11-29,Asa Norte,Falta de iluminacao,Alta,False,10,293,2025-11
2025-11-29,Sao Sebastiao,Falta de iluminacao,Baixa,True,1,291,2025-11
2025-11-29,Asa Norte,Falta de sinalizacao,Baixa,False,0,56,2025-11
2025-11-29,Sao Sebastiao,Calcadas esburacadas,Alta,True,10,39,2025-11
2025-11-29,Aguas Claras,Falta de iluminacao,Media,False,5,300,2025-11
2025-11-30,Sao Sebastiao,Calcadas esburacadas,Media,True,3,38,2025-11
2025-11-30,Sol Nascente,Buracos nas vias,Baixa,True,1,42,2025-11
2025-11-30,Sao Sebastiao,Falta de iluminacao,Media,False,5,301,2025-11
2025-11-30,Jardim Botanico,Calcadas esburacadas,Media,False,4,48,2025-11
2025-11-30,Asa Norte,Problemas de drenagem,Baixa,False,0,106,2025-11
2025-11-30,Asa Norte,Buracos nas vias,Media,False,2,46,2025-11
2025-11-30,Jardim Botanico,Calcadas esburacadas,Alta,True,8,47,2025-11
2025-11-30,Sao Sebastiao,Falta de iluminacao,Media,True,2,291,2025-11
2025-11-30,Vicente Pires,Buracos nas vias,Alta,True,11,50,2025-11
2025-11-30,Jardim Botanico,Falta de iluminacao,Baixa,False,1,308,2025-11
2025-11-30,Asa Sul,Buracos nas vias,Alta,False,11,42,2025-11
2025-12-01,Sol Nascente,Calcadas esburacadas,Baixa,True,0,38,2025-12
2025-12-01,Asa Norte,Buracos nas vias,Baixa,False,1,42,2025-12
2025-12-01,Asa Norte,Buracos nas vias,Media,True,2,54,2025-12
2025-12-01,Aguas Claras,Buracos nas vias,Baixa,False,1,45,2025-12
2025-12-01,Aguas Claras,Problemas de drenagem,Media,False,2,101,2025-12
2025-12-01,Sol Nascente,Falta de acessibilidade,Alta,True,6,80,2025-12
2025-12-01,Jardim Botanico,Calcadas esburacadas,Alta,False,5,37,2025-12
2025-12-02,Asa Norte,Falta de acessibilidade,Baixa,True,2,80,2025-12
2025-12-02,Vicente Pires,Problemas de drenagem,Alta,False,10,92,2025-12
2025-12-02,Asa Sul,Buracos nas vias,Media,False,5,55,2025-12
2025-12-02,Asa Sul,Falta de sinalizacao,Baixa,True,1,61,2025-12
2025-12-02,Vicente Pires,Falta de iluminacao,Alta,False,9,301,2025-12
2025-12-03,Asa Norte,Falta de acessibilidade,Media,True,5,70,2025-12
2025-12-03,Sao Sebastiao,Falta de acessibilidade,Media,False,5,87,2025-12
2025-12-03,Jardim Botanico,Falta de sinalizacao,Media,True,4,58,2025-12
2025-12-03,Asa Sul,Falta de iluminacao,Alta,False,10,304,2025-12
2025-12-03,Sao Sebastiao,Falta de sinalizacao,Media,False,5,59,2025-12
2025-12-03,Sol Nascente,Buracos nas vias,Baixa,True,1,49,2025-12
2025-12-04,Asa Norte,Falta de iluminacao,Media,False,5,309,2025-12
2025-12-04,Vicente Pires,Problemas de drenagem,Media,True,4,104,2025-12
2025-12-04,Aguas Claras,Calcadas esburacadas,Baixa,False,2,42,2025-12
2025-12-04,Sol Nascente,Falta de acessibilidade,Baixa,False,2,79,2025-12
2025-12-04,Vicente Pires,Problemas de drenagem,Media,False,4,97,2025-12
2025-12-04,Vicente Pires,Calcadas esburacadas,Alta,False,8,40,2025-12
2025-12-04,Asa Sul,Falta de acessibilidade,Media,False,3,85,2025-12
2025-12-04,Asa Norte,Buracos nas vias,Media,False,5,50,2025-12
2025-12-04,Asa Norte,Buracos nas vias,Media,True,2,59,2025-12
2025-12-04,Asa Norte,Falta de acessibilidade,Baixa,False,1,72,2025-12
2025-12-04,Asa Sul,Buracos nas vias,Alta,True,5,41,2025-12
2025-12-04,Aguas Claras,Problemas de drenagem,Baixa,True,2,108,2025-12
2025-12-05,Aguas Claras,Problemas de drenagem,Media,True,5,99,2025-12
2025-12-05,Asa Norte,Buracos nas vias,Media,False,2,59,2025-12
2025-12-05,Asa Norte,Calcadas esburacadas,Media,True,4,32,2025-12
2025-12-06,Asa Norte,Calcadas esburacadas,Baixa,False,2,40,2025-12
2025-12-07,Asa Sul,Buracos nas vias,Alta,True,11,56,2025-12
2025-12-07,Asa Sul,Falta de acessibilidade,Media,False,5,71,2025-12
2025-12-07,Vicente Pires,Problemas de drenagem,Media,False,5,105,2025-12
2025-12-07,Aguas Claras,Problemas de drenagem,Media,False,4,95,2025-12
2025-12-08,Asa Sul,Buracos nas vias,Alta,False,6,56,2025-12
2025-12-08,Sol Nascente,Falta de acessibilidade,Baixa,True,2,74,2025-12
2025-12-08,Sol Nascente,Buracos nas vias,Media,False,4,51,2025-12
